"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110"
"1945" 0.04772 0.00447 0.00249 0.00204 0.00171 0.00163 0.0014 0.0011 0.00099 0.00089 0.00085 0.00082 0.00086 0.00103 0.00113 0.00125 0.00147 0.00171 0.00189 0.00221 0.00258 0.00284 0.00294 0.00273 0.00275 0.00282 0.00251 0.00263 0.00271 0.00255 0.00264 0.0027 0.0026 0.00263 0.00279 0.00287 0.00281 0.00297 0.00326 0.00341 0.00352 0.00364 0.00412 0.00433 0.0048 0.00524 0.00528 0.00602 0.00657 0.00719 0.00793 0.00818 0.00927 0.00989 0.01088 0.01105 0.01249 0.01378 0.01529 0.01718 0.01857 0.01926 0.0218 0.02373 0.026 0.02871 0.02928 0.03361 0.03704 0.04134 0.0453 0.04646 0.05442 0.05865 0.06642 0.07538 0.08088 0.08479 0.09123 0.10092 0.11375 0.11942 0.14103 0.14791 0.16957 0.18038 0.19648 0.21563 0.22459 0.25242 0.27549 0.27919 0.29657 0.31834 0.35142 0.38243 0.40735 0.43276 0.45855 0.48458 0.51072 0.53684 0.56278 0.58842 0.61362 0.63827 0.66224 0.68545 0.7078 0.72922 0.74966
"1946" 0.04959 0.00373 0.00207 0.00162 0.00139 0.00111 0.00106 9e-04 0.00079 7e-04 0.00074 0.00069 0.00079 0.00077 0.00098 0.00116 0.00134 0.00144 0.00152 0.00186 0.00198 0.00223 0.00237 0.0022 0.00226 0.00234 0.00236 0.00213 0.00218 0.00233 0.00239 0.00244 0.0023 0.00233 0.00253 0.00258 0.00268 0.00273 0.00298 0.00316 0.00322 0.00349 0.00412 0.00422 0.00446 0.00516 0.00571 0.00574 0.00656 0.00724 0.00781 0.00803 0.00893 0.00986 0.01049 0.01098 0.01271 0.0135 0.01556 0.0168 0.01792 0.01941 0.02203 0.02421 0.02562 0.02752 0.02931 0.03335 0.03663 0.04062 0.04503 0.04734 0.05545 0.06037 0.06434 0.07297 0.08436 0.08631 0.09662 0.1033 0.11549 0.12225 0.14087 0.15757 0.1708 0.18552 0.20403 0.21657 0.23602 0.2608 0.27751 0.29197 0.31762 0.33904 0.37093 0.4015 0.428 0.45495 0.48219 0.50959 0.53696 0.56416 0.59102 0.61739 0.64313 0.66812 0.69223 0.71537 0.73748 0.75847 0.77832
"1947" 0.0458 0.00409 0.00211 0.00158 0.00125 0.00121 0.00102 0.00092 0.00082 0.00072 7e-04 0.00066 0.00068 0.00078 0.00088 0.00118 0.00133 0.00155 0.0016 0.00177 0.00174 0.00201 0.0021 0.00213 0.00208 0.00205 0.00213 0.00219 0.002 0.00208 0.00217 0.00202 0.00221 0.00228 0.00233 0.00236 0.00259 0.00266 0.00277 0.00299 0.00319 0.00328 0.00378 0.0041 0.00436 0.00472 0.00549 0.00616 0.00617 0.00731 0.00775 0.00804 0.00925 0.00985 0.01082 0.01081 0.01281 0.01394 0.0154 0.01726 0.01785 0.01901 0.02264 0.02475 0.02623 0.02735 0.02893 0.03431 0.03768 0.0426 0.04589 0.04802 0.05707 0.06358 0.06957 0.07276 0.08486 0.09422 0.10457 0.11333 0.12185 0.12707 0.14797 0.164 0.18185 0.19417 0.22152 0.23687 0.2358 0.26532 0.28854 0.30605 0.32659 0.35106 0.39347 0.41635 0.443 0.47001 0.49723 0.52449 0.55165 0.57855 0.60504 0.63098 0.65623 0.68067 0.70421 0.72676 0.74824 0.76862 0.78784
"1948" 0.03538 0.00306 0.0017 0.00125 0.0011 0.00099 0.00089 0.00075 0.00063 0.00061 0.00059 6e-04 0.00062 0.00065 0.00077 0.00099 0.00127 0.00139 0.00144 0.00137 0.00158 0.00163 0.00173 0.00177 0.00179 0.00181 0.00175 0.00186 0.00199 0.00179 0.00189 0.00198 0.00199 0.00209 0.00213 0.0022 0.00225 0.00233 0.0026 0.00269 0.00296 0.00305 0.00357 0.00361 0.00401 0.00454 0.00486 0.00561 0.00621 0.00651 0.00696 0.00755 0.0086 0.00924 0.00998 0.0107 0.01175 0.0128 0.01472 0.01599 0.017 0.01807 0.02082 0.02299 0.02555 0.02669 0.02724 0.03164 0.03515 0.03925 0.04196 0.04435 0.05175 0.05725 0.06329 0.06739 0.07275 0.08144 0.09465 0.10354 0.10487 0.11273 0.1276 0.14148 0.15821 0.16716 0.17861 0.20009 0.20883 0.22226 0.23947 0.26123 0.27399 0.28424 0.31385 0.35117 0.37469 0.39887 0.42359 0.44877 0.47426 0.49995 0.5257 0.55137 0.57682 0.60193 0.62656 0.6506 0.67393 0.69648 0.71816
"1949" 0.03366 0.00275 0.00154 0.0012 0.00094 0.00088 0.00077 0.00068 0.00066 0.00053 0.00054 0.00053 5e-04 6e-04 0.00075 0.00089 0.00107 0.00113 0.00123 0.00134 0.00143 0.00154 0.00168 0.00165 0.00171 0.00166 0.00163 0.0017 0.00177 0.00189 0.00173 0.00182 0.00191 0.00183 0.00198 0.00216 0.00221 0.00239 0.00251 0.0027 0.00293 0.00298 0.00339 0.00364 0.00409 0.00448 0.0049 0.00532 0.0062 0.00692 0.00712 0.00748 0.00874 0.0094 0.0105 0.01083 0.0123 0.01317 0.01499 0.01713 0.01772 0.01868 0.02174 0.02476 0.02716 0.02895 0.03036 0.03331 0.03714 0.04161 0.04607 0.04779 0.05664 0.06295 0.07011 0.07564 0.08255 0.08615 0.10063 0.11685 0.11896 0.12738 0.14044 0.15764 0.17441 0.19382 0.20751 0.22077 0.24234 0.26177 0.28341 0.29649 0.31678 0.35282 0.35415 0.40439 0.4306 0.45723 0.48413 0.51115 0.53814 0.56493 0.59139 0.61736 0.64272 0.66734 0.69112 0.71396 0.73579 0.75655 0.77621
"1950" 0.03091 0.00237 0.0014 0.00108 0.00084 0.00082 0.00069 0.00063 6e-04 0.00046 0.00045 0.00046 0.00047 0.00054 0.00054 0.00074 0.00085 0.00094 0.00107 0.00116 0.00124 0.0013 0.00129 0.00135 0.00146 0.00148 0.00159 0.00156 0.0016 0.00162 0.00188 0.00146 0.00168 0.00177 0.00182 0.0021 0.0021 0.00212 0.00235 0.00252 0.0027 0.00296 0.00327 0.00341 0.00377 0.00443 0.00474 0.00547 0.00589 0.00676 0.00728 0.00724 0.00852 0.0095 0.01045 0.01077 0.01221 0.01351 0.01477 0.01663 0.01777 0.01917 0.02173 0.02423 0.0266 0.02924 0.03006 0.03377 0.03655 0.04123 0.04464 0.048 0.05625 0.06202 0.06847 0.07695 0.08491 0.08978 0.09869 0.11281 0.1191 0.12728 0.14519 0.16337 0.17638 0.19041 0.21604 0.22555 0.23742 0.26647 0.28783 0.29793 0.33092 0.34444 0.38559 0.40723 0.43325 0.45964 0.48626 0.51297 0.53962 0.56607 0.59217 0.61778 0.6428 0.66708 0.69055 0.71311 0.73469 0.75523 0.7747
"1951" 0.03121 0.00256 0.0014 0.00105 0.00085 0.00071 0.00062 0.00056 5e-04 0.00046 0.00048 0.00043 0.00045 0.00051 0.00054 0.00062 0.00074 0.00073 0.00086 0.00101 0.00108 0.00114 0.00123 0.00116 0.00123 0.00132 0.0014 0.00135 0.00136 0.00147 0.0015 0.00158 0.0016 0.00175 0.00189 0.00196 0.00206 0.00216 0.00232 0.0024 0.00272 0.00285 0.00337 0.00347 0.00375 0.00443 0.00477 0.00523 0.00592 0.00676 0.00739 0.00806 0.0088 0.00996 0.01068 0.01123 0.01296 0.01406 0.01583 0.01686 0.01858 0.02033 0.02355 0.02511 0.0282 0.031 0.03241 0.0368 0.03994 0.04533 0.04765 0.05175 0.06097 0.06577 0.0753 0.08151 0.0921 0.09823 0.11072 0.12059 0.13036 0.13989 0.15598 0.17476 0.19551 0.20455 0.23035 0.24887 0.26656 0.28587 0.30471 0.32548 0.34324 0.3792 0.41702 0.43719 0.46404 0.49109 0.5182 0.54521 0.57198 0.59835 0.62418 0.64936 0.67377 0.6973 0.71987 0.74142 0.7619 0.78126 0.79949
"1952" 0.02966 0.00217 0.00125 0.00088 0.00072 0.00063 0.00056 0.00052 0.00041 4e-04 0.00038 0.00037 0.00044 0.00041 0.00051 0.00057 6e-04 0.00074 0.00079 0.00087 0.00099 0.00103 0.00108 0.00109 0.00113 0.00109 0.00115 0.00112 0.00123 0.00125 0.00124 0.00145 0.00147 0.00146 0.00162 0.0018 0.00177 0.002 0.00215 0.00224 0.00235 0.0027 0.00296 0.00325 0.00353 0.00391 0.00445 0.00495 0.00562 0.00602 0.00661 0.00744 0.00853 0.00883 0.00993 0.01035 0.01234 0.0132 0.01486 0.01569 0.01648 0.0182 0.02125 0.02353 0.02538 0.02768 0.02892 0.03299 0.03648 0.04103 0.04292 0.04611 0.05399 0.0592 0.06531 0.07109 0.07994 0.08492 0.09757 0.10953 0.11292 0.12142 0.1413 0.15098 0.1737 0.18407 0.20141 0.21481 0.23031 0.25509 0.2679 0.28582 0.31742 0.33021 0.35925 0.39077 0.41616 0.442 0.46817 0.49454 0.52095 0.54729 0.5734 0.59915 0.62442 0.64907 0.673 0.69611 0.71831 0.73955 0.75976
"1953" 0.02844 0.00207 0.00123 0.00091 0.00072 0.00064 0.00055 0.00048 0.00042 4e-04 0.00037 0.00037 0.00039 0.00046 0.00047 0.00049 0.00058 0.00068 0.00073 8e-04 0.00084 0.00094 0.00096 0.00104 0.00097 0.00099 0.00106 0.00112 0.00118 0.00125 0.00131 0.00122 0.00143 0.00154 0.00147 0.00164 0.00169 0.0019 0.00203 0.00219 0.00233 0.00249 0.00298 0.00314 0.00346 0.00383 0.0044 0.00472 0.00542 0.00603 0.00645 0.00702 0.00822 0.00923 0.00957 0.01008 0.01171 0.01283 0.01448 0.01587 0.01691 0.01766 0.02099 0.02349 0.02527 0.02703 0.02872 0.03327 0.03691 0.04005 0.04303 0.04514 0.05317 0.06049 0.06478 0.07103 0.07994 0.08421 0.09754 0.10637 0.11449 0.12144 0.14005 0.15196 0.16566 0.18246 0.20549 0.21293 0.22961 0.24651 0.26593 0.26765 0.31647 0.33369 0.33633 0.3835 0.40852 0.43407 0.46002 0.48624 0.51259 0.53893 0.56511 0.591 0.61645 0.64134 0.66554 0.68895 0.71148 0.73306 0.75361
"1954" 0.02676 0.00164 0.00101 0.00073 0.00059 0.00055 0.00046 4e-04 0.00033 0.00034 0.00037 0.00033 0.00036 0.00041 0.00043 0.00051 0.00061 0.00062 0.00069 0.00069 8e-04 9e-04 0.00086 0.00098 0.00091 0.00096 0.00094 0.00099 0.00113 0.00114 0.00124 0.00127 0.00137 0.00138 0.0015 0.00149 0.00164 0.00186 0.00197 0.00219 0.00236 0.00251 0.00292 0.00306 0.00348 0.0038 0.00426 0.00464 0.00514 0.00594 0.0065 0.00691 0.00799 0.00916 0.00992 0.01008 0.01157 0.01276 0.01431 0.01583 0.01654 0.01802 0.02024 0.02328 0.02531 0.02728 0.02868 0.03205 0.0358 0.03985 0.04354 0.04562 0.05174 0.05825 0.06541 0.06923 0.07654 0.08545 0.09375 0.10614 0.11149 0.12252 0.13581 0.15233 0.16941 0.17752 0.19676 0.21657 0.22762 0.24783 0.26972 0.27916 0.30939 0.34873 0.35107 0.38639 0.4115 0.43707 0.46301 0.48917 0.51542 0.54165 0.5677 0.59345 0.61877 0.64352 0.6676 0.69091 0.71334 0.73483 0.75532
"1955" 0.02637 0.00168 0.00104 0.00076 0.00064 0.00055 0.00049 0.00045 4e-04 0.00032 0.00035 0.00033 0.00041 4e-04 0.00046 0.00053 0.00055 0.00065 0.00069 0.00073 0.00081 0.00087 0.00089 0.00084 0.00093 0.00101 0.00089 0.00093 0.00105 0.00113 0.00117 0.00113 0.00131 0.00129 0.00137 0.00155 0.00149 0.0017 0.0018 0.00219 0.00235 0.00238 0.00279 0.00299 0.00336 0.00361 0.00411 0.00459 0.00522 0.00589 0.00648 0.00688 0.00802 0.00865 0.01004 0.01064 0.01127 0.0128 0.01433 0.01536 0.01692 0.018 0.02062 0.02254 0.02494 0.02775 0.02935 0.03313 0.03555 0.03985 0.04377 0.04638 0.05376 0.05939 0.06582 0.07224 0.07976 0.08614 0.09691 0.10798 0.11747 0.12432 0.1413 0.15344 0.17631 0.18997 0.2076 0.22463 0.23796 0.26633 0.28185 0.29257 0.31695 0.33558 0.35997 0.4038 0.42989 0.45638 0.48316 0.51007 0.53697 0.56371 0.59016 0.61617 0.6416 0.66633 0.69025 0.71326 0.73528 0.75623 0.77609
"1956" 0.02535 0.00149 0.00092 7e-04 0.00059 0.00053 0.00045 4e-04 0.00035 3e-04 0.00032 0.00029 0.00033 0.00035 4e-04 0.00043 0.00053 0.00062 0.00061 0.00063 0.00067 8e-04 0.00081 0.00083 0.00084 0.00084 0.00088 9e-04 0.00098 0.00107 0.00109 0.00109 0.00121 0.00124 0.00133 0.00154 0.00157 0.00162 0.0019 0.00209 0.00231 0.00239 0.00271 0.00299 0.00317 0.00356 0.00412 0.00457 0.00508 0.00575 0.00617 0.00672 0.00767 0.00861 0.00932 0.01069 0.01173 0.01252 0.014 0.01537 0.01687 0.01801 0.0205 0.02274 0.02499 0.02715 0.02916 0.033 0.03624 0.03856 0.04333 0.04631 0.05347 0.0594 0.06545 0.07117 0.0804 0.08534 0.09675 0.10733 0.11523 0.12306 0.13719 0.15684 0.17212 0.18911 0.20885 0.2187 0.23868 0.2644 0.27387 0.29916 0.32204 0.33891 0.37032 0.40447 0.43101 0.45799 0.48526 0.51267 0.54008 0.56731 0.59423 0.62067 0.64649 0.67155 0.69575 0.71898 0.74115 0.76221 0.7821
"1957" 0.02486 0.00157 9e-04 8e-04 0.00065 0.00054 0.00046 4e-04 0.00038 0.00037 0.00035 0.00029 0.00041 0.00041 0.00044 0.00049 0.00059 0.00068 8e-04 0.00074 0.00083 0.00083 0.00082 0.00081 0.00083 0.00092 0.00096 0.00089 0.00095 0.001 0.00101 0.00108 0.00119 0.00121 0.00133 0.00147 0.00165 0.00175 0.00184 0.00215 0.00224 0.0025 0.00279 0.00303 0.00326 0.00369 0.00408 0.00448 0.0051 0.00559 0.0063 0.00662 0.00782 0.00874 0.00963 0.01005 0.0123 0.01355 0.01372 0.01552 0.01695 0.01796 0.02098 0.02284 0.02544 0.02717 0.02855 0.03313 0.03553 0.03928 0.04277 0.04505 0.0529 0.0581 0.06313 0.06799 0.07593 0.08127 0.09065 0.0995 0.1084 0.11505 0.13251 0.1416 0.15998 0.16984 0.1888 0.20485 0.2214 0.24569 0.26139 0.27562 0.2894 0.31635 0.3511 0.37228 0.39707 0.42243 0.44825 0.47441 0.50078 0.52722 0.55359 0.57975 0.60556 0.63087 0.65557 0.67953 0.70264 0.72483 0.74601
"1958" 0.02402 0.00144 0.00094 0.00065 0.00051 0.00053 0.00045 0.00039 0.00033 0.00033 3e-04 3e-04 0.00031 0.00034 0.00037 0.00043 0.00048 0.00063 0.00067 0.00076 0.00075 0.00078 0.00082 0.00082 0.00074 8e-04 0.00081 0.00089 0.00094 0.00094 0.00097 0.00098 0.00116 0.00119 0.00138 0.00144 0.00154 0.00165 0.0019 0.00183 0.00211 0.00243 0.00279 0.00295 0.00321 0.00347 0.00399 0.00443 0.00495 0.0056 0.0062 0.00675 0.00764 0.0086 0.00938 0.01005 0.01123 0.01297 0.01462 0.01525 0.01645 0.01785 0.0202 0.02263 0.02488 0.02693 0.02787 0.03295 0.03556 0.03928 0.04253 0.04582 0.05242 0.05761 0.06421 0.07027 0.0768 0.08356 0.09351 0.10189 0.11177 0.11849 0.13661 0.15034 0.16396 0.17826 0.19766 0.2176 0.23015 0.24501 0.26878 0.28268 0.31762 0.32934 0.36251 0.38867 0.41446 0.44078 0.46748 0.49444 0.52152 0.54855 0.57538 0.60186 0.62785 0.6532 0.67779 0.7015 0.72424 0.74593 0.76652
"1959" 0.0235 0.00151 0.00089 0.00072 0.00058 0.00048 0.00047 0.00042 0.00037 0.00029 0.00031 3e-04 0.00036 0.00036 0.00038 0.00046 0.00059 0.00061 0.00075 0.00079 0.00079 0.00085 0.00078 0.00082 0.00082 0.00079 0.00081 0.00084 0.00086 0.00095 0.00093 0.001 0.00115 0.00117 0.00124 0.00146 0.00147 0.00157 0.00191 0.00209 0.00201 0.00232 0.00268 0.00296 0.00318 0.00346 0.00382 0.00439 0.00479 0.00546 0.00604 0.00658 0.00755 0.0081 0.00946 0.00982 0.01129 0.01239 0.01483 0.01582 0.01659 0.01784 0.02036 0.02226 0.02507 0.0267 0.02856 0.03118 0.03466 0.03942 0.04224 0.04445 0.05195 0.05711 0.06437 0.06837 0.07667 0.08099 0.09387 0.10274 0.10739 0.11679 0.1314 0.14511 0.16454 0.1749 0.19484 0.20596 0.22986 0.24722 0.26038 0.28411 0.30507 0.32868 0.34115 0.38616 0.41244 0.43929 0.46657 0.49413 0.52181 0.54945 0.57687 0.60391 0.63042 0.65624 0.68124 0.7053 0.72832 0.75023 0.77097
"1960" 0.02357 0.00142 9e-04 0.00066 0.00054 0.00052 5e-04 0.00041 0.00042 0.00039 0.00033 0.00031 0.00034 3e-04 0.00036 0.00039 0.00057 0.00066 0.00067 0.00083 0.00082 0.00086 0.00079 0.00076 0.00077 0.00073 0.00083 0.00084 0.00084 0.00094 0.00092 0.00094 0.00101 0.00115 0.00128 0.00137 0.00145 0.00168 0.00182 0.00197 0.00222 0.0021 0.00258 0.00291 0.00322 0.00364 0.00386 0.00427 0.0048 0.00552 0.00623 0.00636 0.00737 0.00811 0.00916 0.00998 0.01126 0.01214 0.01365 0.01524 0.01716 0.01715 0.02004 0.02255 0.02394 0.02581 0.02731 0.03176 0.0347 0.03791 0.04159 0.04424 0.04944 0.05499 0.06103 0.06765 0.07518 0.08069 0.09102 0.09977 0.10615 0.1122 0.1289 0.14165 0.16062 0.17291 0.18601 0.20545 0.21797 0.23603 0.26184 0.26485 0.30291 0.32013 0.33686 0.37252 0.39784 0.42377 0.45018 0.47695 0.50394 0.53097 0.55792 0.5846 0.61088 0.63661 0.66165 0.68587 0.70919 0.7315 0.75274
"1961" 0.02283 0.00153 0.00097 0.00069 0.00055 0.00049 0.00043 0.00041 0.00036 0.00036 0.00029 0.00032 0.00032 0.00034 0.00036 0.00042 0.00057 0.00073 0.00074 0.00078 0.00081 0.00077 0.00087 0.00079 0.00081 0.00079 0.00085 0.00078 0.00084 0.00087 0.00101 0.00099 0.00109 0.00115 0.00122 0.0014 0.00143 0.00165 0.0018 0.00197 0.00217 0.00248 0.00248 0.00295 0.00331 0.00373 0.00397 0.00441 0.00488 0.00539 0.00594 0.00664 0.00756 0.00845 0.00905 0.00976 0.01143 0.01251 0.014 0.01535 0.01746 0.01905 0.02038 0.02277 0.02466 0.02688 0.02898 0.03276 0.03584 0.03896 0.04289 0.04605 0.05271 0.05782 0.06323 0.06981 0.07748 0.08398 0.09248 0.10271 0.10863 0.11975 0.13322 0.14717 0.16227 0.17577 0.19905 0.20793 0.22996 0.24531 0.2664 0.28798 0.31148 0.3383 0.36426 0.3905 0.4169 0.44383 0.47114 0.4987 0.52633 0.55388 0.58118 0.60807 0.6344 0.66002 0.6848 0.70863 0.73143 0.75311 0.77362
"1962" 0.02312 0.00146 0.00084 0.00066 0.00054 5e-04 0.00042 4e-04 0.00032 0.00031 0.00031 0.00032 0.00033 0.00036 0.00039 0.00042 0.00053 0.00069 8e-04 0.00078 8e-04 0.00076 0.00083 0.00079 0.00077 0.00079 0.00076 0.00075 0.00082 0.00093 0.00097 0.00097 0.00105 0.00109 0.00126 0.00139 0.00149 0.00158 0.00187 0.00203 0.00216 0.00237 0.00285 0.00267 0.00318 0.00368 0.00392 0.00454 0.00485 0.0053 0.00594 0.00659 0.00744 0.00821 0.00902 0.00991 0.0113 0.01262 0.01397 0.0154 0.01663 0.01908 0.02157 0.02236 0.02471 0.02675 0.02833 0.03284 0.03547 0.03935 0.04208 0.04566 0.05242 0.05708 0.06356 0.06813 0.07537 0.08212 0.09212 0.10204 0.1069 0.11685 0.13353 0.1431 0.16537 0.17544 0.19656 0.21524 0.2197 0.24415 0.26378 0.27865 0.31218 0.33638 0.3599 0.38732 0.4137 0.44065 0.46802 0.49565 0.52339 0.55108 0.57853 0.60559 0.63209 0.65789 0.68287 0.70689 0.72987 0.75173 0.77242
"1963" 0.02236 0.00151 0.00085 0.00067 0.00061 0.00049 0.00044 0.00041 0.00038 0.00033 0.00033 0.00026 0.00032 0.00034 0.00035 0.00041 0.00056 0.00064 0.00076 8e-04 0.00079 0.00082 0.00076 0.00077 0.00074 0.00075 0.00082 0.00083 0.00082 0.00092 0.00092 0.00095 0.00115 0.00114 0.00124 0.00135 0.00147 0.00163 0.00183 0.002 0.00218 0.00231 0.00288 0.00317 0.00299 0.00357 0.00396 0.00471 0.00499 0.00563 0.00614 0.00651 0.00761 0.00816 0.00921 0.01001 0.01142 0.01266 0.01391 0.01596 0.01702 0.01814 0.02202 0.02362 0.02515 0.02737 0.02896 0.03305 0.03672 0.03941 0.04368 0.04558 0.05286 0.05852 0.064 0.06919 0.07623 0.08139 0.09311 0.10323 0.11058 0.11882 0.13915 0.15073 0.16237 0.17871 0.19694 0.21617 0.2337 0.25232 0.265 0.28317 0.32069 0.34177 0.3683 0.39179 0.41794 0.44459 0.47161 0.49885 0.52616 0.55337 0.58034 0.60691 0.63292 0.65826 0.68278 0.70639 0.72899 0.75052 0.77092
"1964" 0.02144 0.0013 0.00079 0.00059 0.00053 0.00049 0.00039 0.00038 0.00035 0.00033 0.00029 3e-04 0.00034 0.00036 0.00038 0.00042 0.00067 0.00072 0.00078 0.00087 0.00083 0.00081 0.00072 8e-04 0.00074 0.00083 0.00075 0.00076 0.00084 9e-04 0.00093 0.00094 0.00103 0.00111 0.00116 0.00126 0.0014 0.00158 0.00181 0.00192 0.00217 0.0023 0.00272 0.00293 0.00346 0.00326 0.004 0.0046 0.00461 0.00559 0.00591 0.00628 0.00728 0.00813 0.00909 0.0096 0.01086 0.01192 0.01352 0.01479 0.01614 0.01724 0.01983 0.02246 0.02463 0.02584 0.02712 0.0311 0.0334 0.03687 0.04005 0.04259 0.04827 0.05364 0.05946 0.06313 0.06918 0.07354 0.07996 0.09 0.09899 0.10683 0.11947 0.13276 0.14856 0.15762 0.17471 0.18548 0.19909 0.22385 0.22804 0.24215 0.27261 0.29373 0.3216 0.34102 0.36448 0.38865 0.41343 0.43871 0.46437 0.49029 0.51632 0.54233 0.56818 0.59372 0.61883 0.64338 0.66725 0.69035 0.71257
"1965" 0.02004 0.0013 0.00079 0.00065 0.00056 5e-04 0.00043 0.00039 0.00034 0.00033 0.00032 0.00035 0.00034 0.00038 0.00039 0.00043 0.00064 8e-04 8e-04 0.00082 0.00076 0.00077 0.00074 0.00074 8e-04 0.00079 0.00077 0.00078 0.00084 0.00087 0.00095 0.00087 0.00099 0.00105 0.00119 0.00133 0.00145 0.00161 0.00181 0.00193 0.00218 0.0025 0.00276 0.00289 0.00321 0.00378 0.00381 0.00428 0.00489 0.00546 0.00598 0.00651 0.00733 0.00808 0.00912 0.00967 0.0106 0.01201 0.01338 0.01479 0.01628 0.01758 0.02044 0.02162 0.0249 0.02715 0.02743 0.03138 0.03431 0.03726 0.04054 0.04289 0.05088 0.05368 0.05966 0.06385 0.0705 0.07627 0.0835 0.08827 0.10139 0.10636 0.1202 0.13292 0.14927 0.1594 0.17627 0.19339 0.20379 0.22326 0.24008 0.25699 0.2852 0.3023 0.32384 0.35173 0.37633 0.40165 0.42757 0.45396 0.48069 0.5076 0.53455 0.56136 0.58789 0.61399 0.63952 0.66434 0.68833 0.71141 0.73348
"1966" 0.01994 0.00137 0.00084 0.00063 0.00058 0.00046 0.00039 0.00033 0.00036 0.00033 3e-04 0.00034 0.00033 0.00034 0.00039 0.00049 7e-04 8e-04 0.00082 0.00089 0.00078 0.00073 8e-04 0.00076 0.00074 0.00071 0.00079 0.00076 0.00081 0.00089 0.00086 0.00098 0.00095 0.00108 0.00122 0.00134 0.00139 0.00149 0.00175 0.00192 0.00216 0.00227 0.00274 0.00296 0.00311 0.00362 0.00422 0.00426 0.00474 0.00549 0.00619 0.00653 0.00742 0.00823 0.00906 0.00963 0.01072 0.01199 0.01372 0.01459 0.01599 0.01756 0.02002 0.02201 0.02448 0.02703 0.02931 0.031 0.03427 0.03781 0.04084 0.04386 0.04987 0.05512 0.06013 0.06539 0.07259 0.07684 0.0861 0.09223 0.10273 0.11168 0.12307 0.13692 0.1499 0.16296 0.18021 0.1956 0.20893 0.23323 0.25096 0.26203 0.28755 0.31695 0.32462 0.36018 0.38505 0.41056 0.43661 0.46306 0.48976 0.51659 0.54337 0.56996 0.59621 0.62197 0.64712 0.67153 0.6951 0.71773 0.73935
"1967" 0.01893 0.00127 0.00079 0.00057 0.00049 0.00043 0.00038 0.00035 0.00036 0.00033 0.00036 3e-04 0.00032 0.00037 4e-04 0.00046 0.00063 0.00074 8e-04 0.00079 0.00074 0.00074 0.00068 7e-04 7e-04 0.00075 0.00077 0.00075 0.00077 0.00071 0.00089 0.00091 0.00092 0.00098 0.00107 0.00122 0.00138 0.00139 0.00165 0.00188 0.00206 0.00225 0.00255 0.00285 0.00307 0.00346 0.004 0.00465 0.00435 0.00511 0.00593 0.0062 0.00704 0.00775 0.00857 0.00914 0.01067 0.01136 0.01292 0.01451 0.01538 0.01683 0.01881 0.02115 0.02356 0.02515 0.02793 0.03123 0.03242 0.03584 0.03902 0.04134 0.04762 0.05172 0.05755 0.06124 0.06875 0.07143 0.07886 0.08754 0.09611 0.10391 0.11524 0.12587 0.14067 0.15011 0.1682 0.18313 0.19081 0.21642 0.23085 0.24322 0.27114 0.29094 0.31984 0.33635 0.36026 0.38493 0.41027 0.43616 0.46246 0.48904 0.51574 0.54242 0.56892 0.59508 0.62077 0.64586 0.67021 0.69373 0.71632
"1968" 0.01904 0.00125 8e-04 0.00067 0.00054 0.00045 4e-04 0.00036 0.00033 0.00035 0.00029 0.00029 0.00033 0.00034 0.00041 0.00045 0.00063 0.00069 7e-04 0.00069 7e-04 0.00071 0.00066 0.00067 0.00066 0.00067 0.00068 0.00074 0.00074 8e-04 0.00079 0.00087 0.00096 0.00097 0.0011 0.00115 0.00128 0.00147 0.00168 0.00182 0.00205 0.00222 0.00266 0.00295 0.00317 0.00345 0.00387 0.0044 0.00514 0.00499 0.00568 0.00663 0.00735 0.00806 0.00884 0.00952 0.01054 0.01198 0.01331 0.01457 0.01602 0.01706 0.01943 0.02176 0.02405 0.02588 0.02805 0.03273 0.03425 0.03719 0.04076 0.04411 0.04961 0.05457 0.06041 0.06613 0.07279 0.07716 0.08636 0.09286 0.10241 0.10756 0.12444 0.13649 0.15031 0.16107 0.18312 0.19599 0.21413 0.23039 0.24953 0.27072 0.29472 0.31636 0.33966 0.36871 0.3949 0.42176 0.44916 0.47694 0.50493 0.53295 0.56083 0.5884 0.61548 0.64191 0.66757 0.69231 0.71604 0.73866 0.76012
